1492177556000	十几个人竟然没打中一个	e_3
1485889136000	打包Q	None
1502620829000	兄弟，开的什么挂	e_3
1512154546000	有人吗	e_5
1514771834000	看不下去了，撤	e_3
1508128681000	你他妈要枪干吗	e_3
1505093834000	算了，不看了。。。。。。。。	e_3
1474014035000	坏人枪法太菜了	e_3
1506419929000	描边打法，你们不懂	e_2
1519662820000	恶魔猎手被动,你们懂什么	e_2
1512815430000	6的一匹	e_3
1455355270000	好假	e_3
1489249311000	缺波去	None
1511540757000	霜枫外挂	e_3
1494347514000	霹雳火好看	e_3
1465705233000	讲道理这么拍有点侮辱人的智商	e_3
1515926561000	这个不错	e_3
1455355286000	这都打不到	e_3
1511627876000	举报开外挂	e_3
1518081389000	真假	e_3
1474884321000	神乎其神	e_3
1515174594000	陈排，我是特种兵片场过来的	e_3
1502620847000	我也好想买这个挂	e_3
1485889155000	揣包Q	None
1484394213000	如果有一颗猴赛雷解决不了的问题那么我将用二颗	e_3
1510283450000	这是在做梦嘞	e_3
1495259660000	95式	e_3
1502556173000	陈排你不是瘫了嘛	e_3
1482460191000	做梦的	e_3
1513303092000	这挂多钱买的？	e_3
1501589068000	打Cs	e_1
1496496452000	这是做梦好吗，我做梦能飞，你要吐槽	e_3
1512154595000	→_→	e_2
1512626472000	这枪法真是太牛了，枪枪都能打到人旁边	e_3
1517492599000	演习	e_3
1482551013000	好假	e_3
1466952316000	这是武侠片吗	e_3
1485889168000	哇抓Q	None
1514162192000	开挂	e_3
1469521269000	假	e_2
1514975800000	这都打不中	e_3
1463589409000	擦，跑酷爱好者里招来的吧？牛X	e_3
1517492634000	空爆弹	e_3
1520862110000	他在做梦	e_3
1490495471000	这是他梦中	e_3
1521258333000	黑猫	None
1489249351000	超神怎么说	e_5
1513002948000	请问这个枪的声音这么假吗？	e_3
1514975812000	垃圾枪法	e_2
1485889184000	喷塔Q	e_3
1517415100000	毁坏公有物品	e_3
1515926599000	78iop	e_5
1519647886000	我是外挂兄弟你们打不到我	e_3
1501245684000	哈哈哈	e_3
1521115220000	人呢	e_2
1478364396000	0000	None
1519228490000	l	None
1495488775000	2017年5月23日凌晨5点32分留	e_5
1480488468000	神了	e_3
1499847328000	好看	e_3
1489249224000	刚把所有特种部队看完了看完再看霹雳火	e_3
1504072313000	666	e_5
1494347395000	的穿越火线好玩	e_5
1484361739000	开始秀走位	e_3
1488705635000	主角光环	e_3
1494347410000	谁玩过穿越回去	e_3
1484361769000	这走位牛的不行	e_2
1520335705000	一开始就这么吹……	e_3
1472260523000	任天堂	e_3
1511963018000	我是特种兵片场过来的	e_3
1511540690000	不是高清	e_3
1521809795000	这是武打片吗	e_3
1485889098000	神走位	e_3
1517236068000	eeee	e_3
1522165405000	自瞄锁头石锤一波	e_3
1506005601000	导演这个地方你要修改一下。。太暴力了。这样不行滴	e_3
1492083683000	欢迎观看特警的爱情力量	e_3
1489840884000	怎么缓存不了	e_2
1482550948000	额	e_3
1520006458000	三级包	None
1517224632000	我好厉害，我的是正品，但为什么做梦我们要打，10k这哪个猪啊	e_3
1460882475000	在做	None
1489572384000	6666666	None
1485447436000	这样射不死他，枪法太烂了。	e_3
1469863938000	特技漫天飞	e_3
1502538086000	主角光环模式	e_3
1470897239000	装逼开始。。。	e_3
1517851612000	开了秒狙挂哈哈哈	e_3
1504188279000	4个adc	e_3
1472260544000	报名	e_5
1516960904000	光头强枪法	e_3
1504072360000	666	e_3
1514898489000	不会又是做噩梦呢吧	e_3
1475762510000	牛	e_3
1487932806000	快来围观，抗日神剧之现代战争	e_3
1483600295000	只想说,枪法好差	e_3
1472260551000	菊花	e_5
1514208163000	日常躲子弹。	e_3
1504188289000	4个adc都打不着	e_3
1483630409000	好假、	e_3
1471436781000	假	e_2
1475560347000	完全是穿越火线	e_3
1469863969000	那么多枪都打不中。。。	e_3
1467585014000	躲子弹233打不到233	e_3
1490176834000	我信了你个邪哦	e_3
1519981254000	他只是在做夢呢	e_3
1520303509000	这么假！一开始我就不想看了	e_2
1498473290000	开挂的	e_5
1489840942000	这么牛逼	e_3
1492177556000	十几个人竟然没打中一个	e_3
1485889136000	打包Q	e_3
1502620829000	兄弟，开的什么挂	e_3
1512154546000	有人吗	e_3
1514771834000	看不下去了，撤	e_5
1508128681000	你他妈要枪干吗	e_3
1505093834000	算了，不看了。。。。。。。。	e_3
1474014035000	坏人枪法太菜了	e_3
1506419929000	描边打法，你们不懂	e_3
1519662820000	恶魔猎手被动,你们懂什么	e_2
1512815430000	6的一匹	e_2
1455355270000	好假	e_3
1489249311000	缺波去	e_3
1511540757000	霜枫外挂	e_3
1494347514000	霹雳火好看	e_3
1465705233000	讲道理这么拍有点侮辱人的智商	e_3
1515926561000	这个不错	e_3
1455355286000	这都打不到	e_3
1511627876000	举报开外挂	e_3
1518081389000	真假	e_2
1474884321000	神乎其神	e_3
1515174594000	陈排，我是特种兵片场过来的	e_3
1502620847000	我也好想买这个挂	e_3
1485889155000	揣包Q	None
1484394213000	如果有一颗猴赛雷解决不了的问题那么我将用二颗	e_3
1510283450000	这是在做梦嘞	e_3
1495259660000	95式	e_3
1502556173000	陈排你不是瘫了嘛	e_3
1482460191000	做梦的	e_3
1513303092000	这挂多钱买的？	e_3
1501589068000	打Cs	e_3
1496496452000	这是做梦好吗，我做梦能飞，你要吐槽	e_2
1512154595000	→_→	None
1512626472000	这枪法真是太牛了，枪枪都能打到人旁边	e_3
1517492599000	演习	e_3
1482551013000	好假	e_3
1466952316000	这是武侠片吗	e_3
1485889168000	哇抓Q	None
1514162192000	开挂	e_3
1469521269000	假	e_2
1514975800000	这都打不中	e_3
1463589409000	擦，跑酷爱好者里招来的吧？牛X	e_2
1517492634000	空爆弹	e_3
1520862110000	他在做梦	e_3
1490495471000	这是他梦中	e_3
1521258333000	黑猫	e_3
1489249351000	超神怎么说	e_5
1513002948000	请问这个枪的声音这么假吗？	e_3
1514975812000	垃圾枪法	e_2
1485889184000	喷塔Q	e_3
1517415100000	毁坏公有物品	e_3
1515926599000	78iop	e_5
1519647886000	我是外挂兄弟你们打不到我	e_3
1501245684000	哈哈哈	e_3
1480488468000	神了	e_3
1499847328000	好看	e_3
1489249224000	刚把所有特种部队看完了看完再看霹雳火	e_3
1504072313000	666	e_5
1494347395000	的穿越火线好玩	e_5
1484361739000	开始秀走位	e_3
1488705635000	主角光环	e_3
1494347410000	谁玩过穿越回去	e_3
1484361769000	这走位牛的不行	e_2
1520335705000	一开始就这么吹……	e_3
1472260523000	任天堂	e_3
1511963018000	我是特种兵片场过来的	e_3
1511540690000	不是高清	e_3
1521809795000	这是武打片吗	e_3
1485889098000	神走位	e_3
1517236068000	eeee	e_3
1522165405000	自瞄锁头石锤一波	e_3
1506005601000	导演这个地方你要修改一下。。太暴力了。这样不行滴	e_3
1492083683000	欢迎观看特警的爱情力量	e_3
1489840884000	怎么缓存不了	e_2
1482550948000	额	e_3
1520006458000	三级包	None
1517224632000	我好厉害，我的是正品，但为什么做梦我们要打，10k这哪个猪啊	e_3
1460882475000	在做	None
1489572384000	6666666	None
1485447436000	这样射不死他，枪法太烂了。	e_3
1469863938000	特技漫天飞	e_3
1502538086000	主角光环模式	e_3
1470897239000	装逼开始。。。	e_3
1517851612000	开了秒狙挂哈哈哈	e_3
1504188279000	4个adc	e_3
1472260544000	报名	e_5
1516960904000	光头强枪法	e_3
1504072360000	666	e_3
1514898489000	不会又是做噩梦呢吧	e_3
1475762510000	牛	e_3
1487932806000	快来围观，抗日神剧之现代战争	e_3
1483600295000	只想说,枪法好差	e_3
1472260551000	菊花	e_5
1514208163000	日常躲子弹。	e_3
1504188289000	4个adc都打不着	e_3
1483630409000	好假、	e_3
1471436781000	假	e_2
1475560347000	完全是穿越火线	e_3
1469863969000	那么多枪都打不中。。。	e_3
1467585014000	躲子弹233打不到233	e_3
1490176834000	我信了你个邪哦	e_3
1519981254000	他只是在做夢呢	e_3
1520303509000	这么假！一开始我就不想看了	e_3
1498473290000	开挂的	e_3
1489840942000	这么牛逼	e_3
1492177556000	十几个人竟然没打中一个	e_3
1485889136000	打包Q	None
1502620829000	兄弟，开的什么挂	e_3
1512154546000	有人吗	e_5
1514771834000	看不下去了，撤	e_3
1508128681000	你他妈要枪干吗	e_3
1505093834000	算了，不看了。。。。。。。。	e_3
1474014035000	坏人枪法太菜了	e_3
1506419929000	描边打法，你们不懂	e_2
1519662820000	恶魔猎手被动,你们懂什么	e_2
1512815430000	6的一匹	e_3
1455355270000	好假	e_3
1489249311000	缺波去	None
1511540757000	霜枫外挂	e_3
1494347514000	霹雳火好看	None
1465705233000	讲道理这么拍有点侮辱人的智商	e_3
1515926561000	这个不错	e_3
1455355286000	这都打不到	e_3
1511627876000	举报开外挂	e_3
1518081389000	真假	e_2
1474884321000	神乎其神	e_3
1515174594000	陈排，我是特种兵片场过来的	e_3
1502620847000	我也好想买这个挂	e_3
1485889155000	揣包Q	None
1484394213000	如果有一颗猴赛雷解决不了的问题那么我将用二颗	e_3
1510283450000	这是在做梦嘞	e_3
1495259660000	95式	e_3
1502556173000	陈排你不是瘫了嘛	e_3
1482460191000	做梦的	e_3
1513303092000	这挂多钱买的？	e_3
1501589068000	打Cs	e_3
1496496452000	这是做梦好吗，我做梦能飞，你要吐槽	e_2
1512154595000	→_→	None
1512626472000	这枪法真是太牛了，枪枪都能打到人旁边	e_3
1517492599000	演习	e_3
1482551013000	好假	e_3
1466952316000	这是武侠片吗	e_3
1485889168000	哇抓Q	None
1514162192000	开挂	e_3
1469521269000	假	e_2
1514975800000	这都打不中	e_3
1463589409000	擦，跑酷爱好者里招来的吧？牛X	e_3
1517492634000	空爆弹	e_3
1520862110000	他在做梦	e_3
1490495471000	这是他梦中	e_3
1521258333000	黑猫	None
1489249351000	超神怎么说	e_5
1513002948000	请问这个枪的声音这么假吗？	e_2
1514975812000	垃圾枪法	e_2
1485889184000	喷塔Q	e_3
1517415100000	毁坏公有物品	e_3
1515926599000	78iop	e_5
1519647886000	我是外挂兄弟你们打不到我	e_3
1501245684000	哈哈哈	e_3
1469863969000	那么多枪都打不中。。。	e_3
1467585014000	躲子弹233打不到233	e_3
1490176834000	我信了你个邪哦	e_3
1519981254000	他只是在做夢呢	e_3
1520303509000	这么假！一开始我就不想看了	e_3
1498473290000	开挂的	e_3
1489840942000	这么牛逼	e_3
1492177556000	十几个人竟然没打中一个	e_3
1485889136000	打包Q	None
1502620829000	兄弟，开的什么挂	e_3
1512154546000	有人吗	e_5
1514771834000	看不下去了，撤	e_3
1508128681000	你他妈要枪干吗	e_3
1505093834000	算了，不看了。。。。。。。。	e_3
1474014035000	坏人枪法太菜了	e_3
1506419929000	描边打法，你们不懂	e_2
1519662820000	恶魔猎手被动,你们懂什么	e_2
1512815430000	6的一匹	e_3
1455355270000	好假	e_3
1489249311000	缺波去	None
1511540757000	霜枫外挂	e_3
1494347514000	霹雳火好看	e_5
1465705233000	讲道理这么拍有点侮辱人的智商	e_3
1515926561000	这个不错	e_3
1455355286000	这都打不到	e_3
1511627876000	举报开外挂	e_3
1518081389000	真假	None
1474884321000	神乎其神	e_3
1515174594000	陈排，我是特种兵片场过来的	e_3
1502620847000	我也好想买这个挂	e_3
1485889155000	揣包Q	None
1484394213000	如果有一颗猴赛雷解决不了的问题那么我将用二颗	e_3
1510283450000	这是在做梦嘞	e_3
1495259660000	95式	e_3
1502556173000	陈排你不是瘫了嘛	e_3
1482460191000	做梦的	e_3
1513303092000	这挂多钱买的？	e_3
1501589068000	打Cs	e_3
1496496452000	这是做梦好吗，我做梦能飞，你要吐槽	e_2
1512154595000	→_→	None
1512626472000	这枪法真是太牛了，枪枪都能打到人旁边	e_3
1517492599000	演习	e_3
1482551013000	好假	e_3
1466952316000	这是武侠片吗	e_3
1485889168000	哇抓Q	None
1514162192000	开挂	e_3
1469521269000	假	e_2
1514975800000	这都打不中	e_3
1463589409000	擦，跑酷爱好者里招来的吧？牛X	e_3
1517492634000	空爆弹	e_2
1520862110000	他在做梦	e_3
1490495471000	这是他梦中	e_3
1521258333000	黑猫	e_3
1489249351000	超神怎么说	e_3
1513002948000	请问这个枪的声音这么假吗？	e_5
1514975812000	垃圾枪法	e_2
1485889184000	喷塔Q	e_2
1517415100000	毁坏公有物品	e_2
1515926599000	78iop	e_3
1519647886000	我是外挂兄弟你们打不到我	e_3
1501245684000	哈哈哈	e_5
1502673074000	MVP	e_3
1476770709000	他在做梦	e_3
1485703671000	这什么雷威力这么大	e_3
1515042644000	陈排开外挂	e_3
1501245698000	哈哈哈	e_3
1479136828000	第一集开头现实真有那么塞雷吗？？	e_3
1483630479000	特么的太假了	e_2
1489572480000	原来在YY	e_3
1506133242000	看了几遍了	e_3
1495488967000	原来在自我yy	e_5
1514162233000	开挂怎么讲	e_3
1520554454000	妈的都给我闭嘴！要么安安静静的看着，要么给我滚蛋，	e_2
1497678809000	这是他的心里隐隐，这真是发生的，在梦中回忆	e_2
1487921540000	这四个人枪呢？！	e_3
1469864040000	Duang	e_3
1466852921000	我笑了	e_3
1520340317000	为什么一开始不用枪？	e_3
1480876495000	我是来透剧的，小虎队何苗雷铠最后都死了，龙头和路组复婚了，最后小虎队去非州维和了	e_3
1469521347000	捡枪啊	e_1
1520335862000	为啥要打脚	e_3
1469864060000	这场面	e_3
1519817305000	扔2个雷砸这么多	e_3
1514162276000	坏人一炸就死	e_2
1502556275000	刚才闪现了	e_3
1508337890000	闪现都交了	e_3
1486126786000	我都看过的，不要bb	e_3
1501240492000	打印度有没有这么厉害	e_3
1509975533000	开挂都不带这么开的	e_2
1480876519000	我是来透剧的，小虎队何苗雷铠最后都死了，	e_3
1494855275000	真有那么厉害？！	e_3
1520340354000	做梦	e_1
1521722699000	这是无限火力模式	e_3
1487921581000	看过重温一下而已	e_2
1514162290000	在不死过分了啊	e_3
1480876526000	我是来透剧的，小虎队何苗雷铠最后都死了，	e_3
1521809970000	凌波微步	e_3
1501391396000	快举报他开挂了	e_3
1477048784000	老婆我爱你	e_1
1483296869000	爸爸看过！别透了	e_3
1502620966000	我是看明白了，这个人开通了cf的vip，那些都是穷鬼	e_3
1502507446000	把特种兵都说的没用了，只有特警牛	e_5
1499081106000	站着让他们打都打不到	e_2
1514876535000	老婆我爱你。	e_3
1480876541000	我是来透剧的，小虎队何苗雷铠最后都死了，	e_3
1488427097000	有点神剧的意思	e_3
1490433895000	张嘴吃么	e_5
1514772000000	够了	e_3
1517492765000	靠，做梦	e_3
1462599972000	原来是在做梦，怪不得这么厉害	e_3
1514876587000	张嘴吃么	e_3
1507038417000	弓箭？	e_3
1480876557000	我是来透剧的，小虎队何苗雷铠最后都死了，龙头和路组复婚了，最后小虎队去非州维和了	e_3
1501240535000	……	e_3
1492109512000	666	e_1
1456059941000	真爷们	e_3
1467888936000	梦里我能单挑101个	e_3
1514032753000	讲道理，这一下子运气不好是要截肢的啊。	e_3
1469945271000	吓死宝宝了，还以为是真的呢，其实是在做梦。	e_3
1480092182000	原来做梦这么牛	e_3
1514162327000	吓老子一跳	e_3
1503862767000	哈哈	e_3
1521367065000	哇！好梦！	e_3
1501162757000	吓死宝宝了那么一吼	e_3
1506267111000	打印度有他足够，军队可以解散	e_3
1469864146000	我一个在梦里挑一个排	e_3
1472260737000	梦梦	e_3
1514876634000	666󾓮	e_3
1502673074000	MVP	e_3
1476770709000	他在做梦	e_3
1485703671000	这什么雷威力这么大	e_3
1515042644000	陈排开外挂	e_3
1501245698000	哈哈哈	e_3
1479136828000	第一集开头现实真有那么塞雷吗？？	e_3
1483630479000	特么的太假了	e_3
1489572480000	原来在YY	e_2
1506133242000	看了几遍了	e_2
1495488967000	原来在自我yy	e_3
1514162233000	开挂怎么讲	e_2
1520554454000	妈的都给我闭嘴！要么安安静静的看着，要么给我滚蛋，	e_3
1497678809000	这是他的心里隐隐，这真是发生的，在梦中回忆	e_5
1487921540000	这四个人枪呢？！	e_3
1469864040000	Duang	e_3
1466852921000	我笑了	e_3
1520340317000	为什么一开始不用枪？	e_5
1480876495000	我是来透剧的，小虎队何苗雷铠最后都死了，龙头和路组复婚了，最后小虎队去非州维和了	e_2
1469521347000	捡枪啊	e_2
1520335862000	为啥要打脚	None
1469864060000	这场面	None
1519817305000	扔2个雷砸这么多	None
1514162276000	坏人一炸就死	None
1502556275000	刚才闪现了	None
1508337890000	闪现都交了	None
1486126786000	我都看过的，不要bb	e_5
1501240492000	打印度有没有这么厉害	None
1509975533000	开挂都不带这么开的	e_3
1480876519000	我是来透剧的，小虎队何苗雷铠最后都死了，	None
1494855275000	真有那么厉害？！	e_2
1520340354000	做梦	None
1521722699000	这是无限火力模式	None
1487921581000	看过重温一下而已	e_5
1514162290000	在不死过分了啊	None
1480876526000	我是来透剧的，小虎队何苗雷铠最后都死了，	None
1521809970000	凌波微步	None
1501391396000	快举报他开挂了	e_3
1477048784000	老婆我爱你	None
1483296869000	爸爸看过！别透了	e_5
1502620966000	我是看明白了，这个人开通了cf的vip，那些都是穷鬼	e_5
1502507446000	把特种兵都说的没用了，只有特警牛	e_3
1499081106000	站着让他们打都打不到	None
1514876535000	老婆我爱你。	None
1480876541000	我是来透剧的，小虎队何苗雷铠最后都死了，	None
1488427097000	有点神剧的意思	None
1490433895000	张嘴吃么	None
1514772000000	够了	None
1517492765000	靠，做梦	None
1462599972000	原来是在做梦，怪不得这么厉害	None
1514876587000	张嘴吃么	None
1507038417000	弓箭？	e_2
1480876557000	我是来透剧的，小虎队何苗雷铠最后都死了，龙头和路组复婚了，最后小虎队去非州维和了	None
1501240535000	……	None
1492109512000	666	e_3
1456059941000	真爷们	e_3
1467888936000	梦里我能单挑101个	e_3
1514032753000	讲道理，这一下子运气不好是要截肢的啊。	e_3
1469945271000	吓死宝宝了，还以为是真的呢，其实是在做梦。	e_3
1480092182000	原来做梦这么牛	e_3
1514162327000	吓老子一跳	e_3
1503862767000	哈哈	e_3
1521367065000	哇！好梦！	e_3
1501162757000	吓死宝宝了那么一吼	e_3
1506267111000	打印度有他足够，军队可以解散	e_3
1469864146000	我一个在梦里挑一个排	e_3
1472260737000	梦梦	e_3
1514876634000	666󾓮	e_3
1517402130000	意淫过分了	e_3
1519107827000	66	None
1483630597000	特警有这么牛？？？	e_3
1507889080000	依然是在南京拍的	e_3
1487933048000	还好做梦，不做梦更厉害	e_2
1513316148000	退伍10年，还经常会做梦在部队里训练，作战	e_2
1511963252000	特种兵退役了做交警	e_2
1520845491000	南京那边拍的	e_3
1489493089000	他原来是特种兵	e_3
1480297638000	摩托车我喜欢	e_3
1516374469000	我爸就叫沈鸿飞，好巧	e_3
1487216562000	小学老师不是不让大家起外号的吗？导演真淘气	e_3
1514162344000	吓老子一跳	e_3
1519107839000	66666666	e_5
1502259586000	王青山出来了	e_3
1472097384000	切！交警而已	e_3
1519107849000	66666	e_3
1507546684000	我就是特警队的	e_3
1514162354000	吓我一跳	e_3
1475762766000	不。他是特种兵	e_3
1519107861000	666	e_5
1472097417000	adA6大众桑塔纳	e_3
1462862413000	沈哥他师傅中枪了	e_3
1479019957000	他原来是特种兵现在，退役了，当成，交警了，他以后还是特警	e_3
1490515646000	怎么搞的，交警有那么牛叉	e_3
1480297674000	大众的是捷达	e_3
1515062106000	王艳斌他爹啊	e_3
1499081175000	交警还有代号，卧槽了个DJ	e_3
1499965328000	王青山和陈排	e_2
1517492861000	交警编号这么靠前吗	e_3
1496125877000	王青	e_3
1473772405000	交警	e_3
1517402190000	指导员	e_3
1503741843000	不知道怎么着有点跳戏，黑猫	e_3
1496125889000	山	e_3
1475902911000	交警好帅	e_3
1499867230000	好酷	e_3
1480092247000	刚看完狙击生死线，然后来这	e_3
1515042873000	陈排当交警了	e_3
1514162276000	坏人一炸就死	e_5
1502556275000	刚才闪现了	e_3
1508337890000	闪现都交了	e_3
1486126786000	我都看过的，不要bb	e_3
1501240492000	打印度有没有这么厉害	e_3
1509975533000	开挂都不带这么开的	e_5
1480876519000	我是来透剧的，小虎队何苗雷铠最后都死了，	e_3
1494855275000	真有那么厉害？！	e_2
1520340354000	做梦	None
1521722699000	这是无限火力模式	None
1487921581000	看过重温一下而已	e_5
1514162290000	在不死过分了啊	None
1480876526000	我是来透剧的，小虎队何苗雷铠最后都死了，	None
1521809970000	凌波微步	None
1501391396000	快举报他开挂了	e_3
1477048784000	老婆我爱你	None
1483296869000	爸爸看过！别透了	e_5
1502620966000	我是看明白了，这个人开通了cf的vip，那些都是穷鬼	e_5
1502507446000	把特种兵都说的没用了，只有特警牛	e_3
1499081106000	站着让他们打都打不到	None
1514876535000	老婆我爱你。	None
1480876541000	我是来透剧的，小虎队何苗雷铠最后都死了，	None
1488427097000	有点神剧的意思	None
1490433895000	张嘴吃么	None
1514772000000	够了	None
1517492765000	靠，做梦	None
1462599972000	原来是在做梦，怪不得这么厉害	None
1514876587000	张嘴吃么	None
1507038417000	弓箭？	e_2
1480876557000	我是来透剧的，小虎队何苗雷铠最后都死了，龙头和路组复婚了，最后小虎队去非州维和了	None
1501240535000	……	None
1492109512000	666	e_3
1456059941000	真爷们	None
1467888936000	梦里我能单挑101个	None
1514032753000	讲道理，这一下子运气不好是要截肢的啊。	None
1469945271000	吓死宝宝了，还以为是真的呢，其实是在做梦。	None
1480092182000	原来做梦这么牛	e_3
1514162327000	吓老子一跳	None
1503862767000	哈哈	None
1521367065000	哇！好梦！	None
1501162757000	吓死宝宝了那么一吼	None
1506267111000	打印度有他足够，军队可以解散	None
1469864146000	我一个在梦里挑一个排	None
1472260737000	梦梦	None
1514876634000	666󾓮	e_3
1517402130000	意淫过分了	None
1519107827000	66	None
1483630597000	特警有这么牛？？？	e_3
1507889080000	依然是在南京拍的	e_2
1487933048000	还好做梦，不做梦更厉害	e_2
1513316148000	退伍10年，还经常会做梦在部队里训练，作战	e_2
1511963252000	特种兵退役了做交警	None
1520845491000	南京那边拍的	None
1489493089000	他原来是特种兵	None
1480297638000	摩托车我喜欢	None
1516374469000	我爸就叫沈鸿飞，好巧	None
1487216562000	小学老师不是不让大家起外号的吗？导演真淘气	e_2
1514162344000	吓老子一跳	None
1519107839000	66666666	None
1502259586000	王青山出来了	None
1472097384000	切！交警而已	None
1519107849000	66666	None
1507546684000	我就是特警队的	None
1514162354000	吓我一跳	None
1475762766000	不。他是特种兵	None
1519107861000	666	e_3
1472097417000	adA6大众桑塔纳	None
1462862413000	沈哥他师傅中枪了	None
1479019957000	他原来是特种兵现在，退役了，当成，交警了，他以后还是特警	None
1490515646000	怎么搞的，交警有那么牛叉	e_3
1480297674000	大众的是捷达	None
1515062106000	王艳斌他爹啊	None
1499081175000	交警还有代号，卧槽了个DJ	None
1499965328000	王青山和陈排	None
1517492861000	交警编号这么靠前吗	None
1496125877000	王青	None
1473772405000	交警	None
1517402190000	指导员	None
1503741843000	不知道怎么着有点跳戏，黑猫	None
1496125889000	山	None
1475902911000	交警好帅	None
1499867230000	好酷	None
1480092247000	刚看完狙击生死线，然后来这	e_5
1515042873000	陈排当交警了	None
1496590881000	王青山王艳兵他爹啊	None
1503244851000	这剧可以	None
1521367436000	向所有的交警同志致敬！	None
1494347747000	十几	None
1487216649000	怎么又起外号？你们这么淘气是毕不了业的，将来只能扫大街	e_2
1495489159000	我是耿直	None
1507283365000	青山你怎么当交警了	None
1487921699000	我也是	None
1504632667000	逆战的反派肖	None
1491204121000	好看	e_3
1503934635000	卧槽	None
1499867372000	嘎嘎嘎嘎v嘎嘎嘎嘎v好v三哥好坏韩国国会	None
1499867384000	金鸡湖	None
1514876718000	同生共死	None
1499081243000	中国的人什么时候这么牛B了	e_3
1499867398000	呼救急急急	None
1512646175000	金毛	None
1513003053000	这枪太假了	e_2
1503767801000	我是他们虎爷爷	None
1517402130000	意淫过分了	None
1519107827000	66	None
1483630597000	特警有这么牛？？？	e_3
1507889080000	依然是在南京拍的	e_2
1487933048000	还好做梦，不做梦更厉害	e_2
1513316148000	退伍10年，还经常会做梦在部队里训练，作战	e_2
1511963252000	特种兵退役了做交警	None
1520845491000	南京那边拍的	None
1489493089000	他原来是特种兵	None
1480297638000	摩托车我喜欢	None
1516374469000	我爸就叫沈鸿飞，好巧	None
1487216562000	小学老师不是不让大家起外号的吗？导演真淘气	e_2
1514162344000	吓老子一跳	None
1519107839000	66666666	None
1502259586000	王青山出来了	None
1472097384000	切！交警而已	None
1519107849000	66666	None
1507546684000	我就是特警队的	None
1514162354000	吓我一跳	None
1475762766000	不。他是特种兵	None
1519107861000	666	e_3
1472097417000	adA6大众桑塔纳	None
1462862413000	沈哥他师傅中枪了	None
1479019957000	他原来是特种兵现在，退役了，当成，交警了，他以后还是特警	None
1490515646000	怎么搞的，交警有那么牛叉	e_3
1480297674000	大众的是捷达	None
1515062106000	王艳斌他爹啊	None
1499081175000	交警还有代号，卧槽了个DJ	None
1499965328000	王青山和陈排	None
1517492861000	交警编号这么靠前吗	None
1496125877000	王青	None
1473772405000	交警	None
1517402190000	指导员	None
1503741843000	不知道怎么着有点跳戏，黑猫	None
1496125889000	山	None
1475902911000	交警好帅	None
1499867230000	好酷	None
1480092247000	刚看完狙击生死线，然后来这	e_5
1515042873000	陈排当交警了	None
1496590881000	王青山王艳兵他爹啊	None
1503244851000	这剧可以	None
1521367436000	向所有的交警同志致敬！	None
1494347747000	十几	None
1487216649000	怎么又起外号？你们这么淘气是毕不了业的，将来只能扫大街	e_2
1495489159000	我是耿直	None
1507283365000	青山你怎么当交警了	None
1487921699000	我也是	None
1504632667000	逆战的反派肖	None
1491204121000	好看	e_3
1503934635000	卧槽	None
